entity,classes
Bal_Gangadhar_Tilak,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Bala_Garba,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Bala_Khiyaban-e_Litkuh_Rural_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Bala_Rokh_Rural_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Balacra,"{'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Balaji_Sakthivel,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Balanophoraceae,"{'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q756'}"
"Balclutha,_New_Zealand","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
"Baldwin_County,_Georgia","{'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524'}"
Baldwin_Stakes,{'http://dbpedia.org/ontology/HorseRace'}
Balesh_Rural_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
"Baliuag,_Bulacan","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
"Ballads,_Blues_and_Boasters","{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Ballboy_(band),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Balloons_(song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Ballymoney,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
"Balochistan,_Pakistan","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Balochistan_conflict,{'http://dbpedia.org/ontology/MilitaryConflict'}
Baltimore,"{'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Station', 'http://schema.org/City', 'http://www.wikidata.org/entity/Q719456', 'http://dbpedia.org/ontology/City'}"
Baltimore_Bohemians,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Baltimore_Light_Rail,"{'http://dbpedia.org/ontology/RailwayLine', 'http://www.wikidata.org/entity/Q728937'}"
Balázs_Venczel,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Bamako,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City'}"
Bambina_(Idoli_song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Ban_Johnson_Park,{'http://dbpedia.org/ontology/Venue'}
Banacek,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Banco_Credicoop,"{'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
Banco_Macro,"{'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
Band_of_Joy_(album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q756', 'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q482994'}"
Bandra_Kurla_Complex,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Building', 'http://www.wikidata.org/entity/Q41176'}"
Baneh,"{'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Station', 'http://schema.org/City', 'http://www.wikidata.org/entity/Q719456', 'http://dbpedia.org/ontology/City'}"
Bang_Bang_You're_Dead_(song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Bang_Gang,"{'http://www.wikidata.org/entity/Q215380', 'http://www.wikidata.org/entity/Q5', 'http://dbpedia.org/ontology/Band', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Bang_Masters,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Bang_Seung-hwan,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Bang_Tango,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Bangerz,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Banjar_people,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://www.wikidata.org/entity/Q41710', 'http://dbpedia.org/ontology/EthnicGroup'}"
Bank_Central_Asia,"{'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
Bank_Panic,"{'http://dbpedia.org/ontology/VideoGame', 'http://www.wikidata.org/entity/Q7889'}"
Bank_of_Cyprus,"{'http://dbpedia.org/ontology/University', 'http://www.wikidata.org/entity/Q3918', 'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
Bank_of_Florida,"{'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
Bank_of_India_(Uganda),"{'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
Bankrobber,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Banksia_sessilis,"{'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q756'}"
Bannu_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Banstead_Athletic_F.C.,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Bap_Kennedy,{'http://dbpedia.org/ontology/MusicalArtist'}
Bapatla,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City'}"
Baptized_(album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Baqeran_Rural_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Bara_Mamadou_Ndiaye,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Baraan-e_Jonubi_Rural_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
Barabbas_(1961_film),"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Barako_Bull_Energy,"{'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/BasketballTeam', 'http://www.wikidata.org/entity/Q476028'}"
Barako_Bull_Energy_Boosters_(2000–11),"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Barbara_Berlusconi,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Barbara_Eve_Harris,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Barbara_Kwiatkowska-Lass,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Barbara_Lawrence,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Barbara_Ntambirweki,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Barbara_Vucanovich,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Barbershop_(soundtrack),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Barcelona,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/PopulatedPlaceOrCompany'}"
Barcelona_(BWO_song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Barclay_Hope,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Barclays_Bank_(Kenya),"{'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
Barcău_River_(Criș),"{'http://schema.org/RiverBodyOfWater', 'http://dbpedia.org/ontology/River', 'http://www.wikidata.org/entity/Q4022'}"
Barddhaman_Junction_railway_station,"{'http://www.wikidata.org/entity/Q719456', 'http://dbpedia.org/ontology/Station'}"
Bardo_Pond,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Bare_(Annie_Lennox_album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Barefoot_and_Crazy,"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Bariwali,"{'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424', 'http://schema.org/Movie'}"
Barker_Burnell,{''}
Barking_(album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Barleria,"{'http://dbpedia.org/ontology/Plant', 'http://www.wikidata.org/entity/Q756', 'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Barndance_Boys,"{'http://www.wikidata.org/entity/Q215380', 'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit', 'http://dbpedia.org/ontology/Band'}"
Barno_Itzhakova,{'http://dbpedia.org/ontology/MusicalArtist'}
Baroness_Wilhelmine_of_Dörnberg,{'http://dbpedia.org/ontology/Royalty'}
"Barr,_Bas-Rhin","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Barrera_de_amor,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Barrett_(album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Barrington_Dacres,{'http://dbpedia.org/ontology/MilitaryPerson'}
Barrio_Fino,"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Barrow_A.F.C.,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Barrud_Rural_District,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://schema.org/AdministrativeArea', 'http://dbpedia.org/ontology/Region', 'http://www.wikidata.org/entity/Q3455524', 'http://dbpedia.org/ontology/Settlement'}"
"Barry,_Vale_of_Glamorgan","{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Barry_(album),"{'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994', 'http://schema.org/MusicAlbum'}"
Barry_Alexander_Brown,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Barry_Diller,"{'http://www.wikidata.org/entity/Q24229398', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://dbpedia.org/ontology/Agent'}"
Barry_Ditewig,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Barry_Fitzgerald,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Barry_Melton,{'http://dbpedia.org/ontology/MusicalArtist'}
Barry_Mendel,"{'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/Agent'}"
Barry_Stanton,"{'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/Agent'}"
Barry_Town_United_F.C.,"{'http://www.wikidata.org/entity/Q476028', 'http://schema.org/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub'}"
Barry_Wong,"{'http://www.wikidata.org/entity/Q24229398', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://dbpedia.org/ontology/Agent'}"
"Barstow,_California","{'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Station', 'http://schema.org/City', 'http://www.wikidata.org/entity/Q719456', 'http://dbpedia.org/ontology/City'}"
Bart_Cummings,{'http://dbpedia.org/ontology/Jockey'}
Bart_Magunda_Katureebe,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Bart_Stupak,"{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Bartender_(Lady_Antebellum_song),"{'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556', 'http://dbpedia.org/ontology/Single'}"
Bartolomé_Calvo,"{'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/Politician'}"
Barton-upon-Irwell,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Place', 'http://www.wikidata.org/entity/Q486972'}"
Barton_MacLane,"{'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999'}"
Bartosz_Tarachulski,"{'http://www.wikidata.org/entity/Q937857', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Bartłomiej_Grzelak,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Barwon_River_(New_South_Wales),"{'http://schema.org/RiverBodyOfWater', 'http://dbpedia.org/ontology/River', 'http://www.wikidata.org/entity/Q4022'}"
Barygenys,"{'http://dbpedia.org/ontology/Insect', 'http://dbpedia.org/ontology/Amphibian', 'http://www.wikidata.org/entity/Q1390'}"
"Basalt,_Colorado","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957'}"
Basaula_Lemba,"{'http://www.wikidata.org/entity/Q937857', 'http://dbpedia.org/ontology/SoccerPlayer'}"
Baseball,"{'http://www.wikidata.org/entity/Q349', 'http://dbpedia.org/ontology/Sport', 'http://dbpedia.org/ontology/VideoGame', 'http://www.wikidata.org/entity/Q7889'}"
Baseball_Ground,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Stadium', 'http://schema.org/Place', 'http://dbpedia.org/ontology/Location'}"
Baseball_Stars_2,"{'http://dbpedia.org/ontology/VideoGame', 'http://www.wikidata.org/entity/Q7889'}"
Basel,"{'http://www.wikidata.org/entity/Q515', 'http://schema.org/City', 'http://dbpedia.org/ontology/City'}"
Bashar_Rahal,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Bashneft,"{'http://dbpedia.org/ontology/Company', 'http://www.wikidata.org/entity/Q4830453'}"
Basick_Records,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Basil_Gill,"{'http://www.wikidata.org/entity/Q5', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://xmlns.com/foaf/0.1/Person', 'http://schema.org/Person'}"
Basque_Chilean,{''}
Basque_language,"{'http://schema.org/Language', 'http://www.wikidata.org/entity/Q315', 'http://dbpedia.org/ontology/Language'}"
Basque_nationalism,"{'http://dbpedia.org/ontology/Ideology', 'http://www.wikidata.org/entity/Q7257', 'http://www.ontologydesignpatterns.org/ont/d0.owl#CognitiveEntity'}"
Basse-Allaine,"{'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q486972'}"
Bassie_&_Adriaan,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Actor', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q33999', 'http://www.wikidata.org/entity/Q15416'}"
